landkreis_id,landkreis,benzin_euro1,benzin_euro2,benzin_euro3,benzin_euro4,benzin_euro5,benzin_euro6,benzin_euro6d,benzin_euro6dt,benzin_sonstigeemissionsgruppen,diesel_euro1,diesel_euro2,diesel_euro3,diesel_euro4,diesel_euro5,diesel_euro6,diesel_euro6d,diesel_euro6dt,diesel_sonstigeemissionsgruppen,elektro_euro1,elektro_euro2,elektro_euro3,elektro_euro4,elektro_euro5,elektro_euro6,elektro_euro6dt,elektro_sonstigeemissionsgruppen,gas_euro1,gas_euro2,gas_euro3,gas_euro4,gas_euro5,gas_euro6,gas_euro6d,gas_euro6dt,gas_sonstigeemissionsgruppen,hybrid_euro1,hybrid_euro2,hybrid_euro3,hybrid_euro4,hybrid_euro5,hybrid_euro6,hybrid_euro6d,hybrid_euro6dt,hybrid_sonstigeemissionsgruppen,pih_euro2,pih_euro3,pih_euro4,pih_euro5,pih_euro6,pih_euro6d,pih_euro6dt,pih_sonstigeemissionsgruppen,sonstigeantriebe_euro1,sonstigeantriebe_euro2,sonstigeantriebe_euro3,sonstigeantriebe_euro4,sonstigeantriebe_euro5,sonstigeantriebe_euro6,sonstigeantriebe_euro6dt,sonstigeantriebe_sonstigeemissionsgruppen,anzahl_kfz,benzin,diesel,elektro,gas,hybrid,pih,sonstigeantriebe,euro1,euro2,euro3,euro4,euro5,euro6,euro6d,euro6dt,sonstigeemissionsgruppen,vee,anzahl_personen,unfaelle_je_10k_kfz,anzahl_kfz_je_person
9472,"Bayreuth, Landkreis",629,2965,2141,14010,11352,11382,31,2767,734,79,729,1919,3905,9318,7048,20,1052,172,0,0,0,0,0,0,0,140,4,32,38,191,70,64,0,12,3,0,0,0,12,82,161,8,119,0,0,0,0,4,49,0,25,0,0,0,0,2,6,2,0,0,71277,46011,24242,140,414,382,78,10,712,3726,4098,18120,20832,18706,59,3975,1049,23428,,57.5,
9473,"Coburg, Landkreis",498,2670,1999,12080,9583,9774,34,2522,808,52,545,1425,2628,6441,5365,26,813,122,0,0,0,0,0,0,0,148,4,44,53,208,93,33,0,8,1,0,0,0,12,41,144,3,120,0,0,0,0,3,47,0,39,0,0,0,0,0,3,0,0,2,58391,39968,17417,148,444,320,89,5,554,3259,3477,14928,16164,15363,63,3502,1081,23959,,47.6,
9474,"Forchheim, Landkreis",744,3456,2863,16177,11965,11286,32,2777,1038,109,908,2409,4412,9908,6946,37,1043,186,0,0,0,0,0,0,0,284,2,31,43,238,79,45,0,11,4,0,0,0,21,111,203,8,164,0,0,0,0,9,98,1,52,0,0,0,0,7,7,0,0,0,77714,50338,25958,284,453,507,160,14,855,4395,5315,20855,22079,18578,78,4047,1512,25135,,55.3,
9475,"Hof, Landkreis",566,2444,1720,10694,10532,12499,54,3618,749,55,554,1334,2471,7216,6798,22,1195,144,0,0,0,0,0,0,0,104,3,44,39,185,78,69,0,17,0,0,0,0,11,51,117,12,101,0,0,0,0,0,44,0,27,0,0,0,0,4,8,0,0,0,63579,42876,19789,104,435,292,71,12,624,3042,3093,13365,17885,19527,88,4958,997,22701,,61.9,
9476,"Kronach, Landkreis",389,1863,1345,8799,7288,7782,29,1945,528,44,439,1136,2069,5567,4630,31,615,86,0,0,0,0,0,0,0,78,1,20,18,95,50,31,0,11,2,0,0,0,10,31,87,2,78,0,0,0,0,1,39,0,25,0,0,1,0,1,18,0,0,0,45184,29968,14617,78,228,208,65,20,434,2323,2499,10974,12955,12569,62,2674,694,23522,,37.4,
9477,"Kulmbach, Landkreis",463,2115,1686,9509,7871,7739,18,2034,672,53,530,1342,2458,5736,5134,23,929,131,0,0,0,0,0,0,0,107,1,30,36,162,62,33,0,18,0,0,0,0,11,70,164,10,142,0,0,0,0,3,48,1,29,0,0,0,0,2,4,0,0,3,49379,32107,16336,107,342,397,81,9,517,2675,3064,12142,13746,13118,52,3152,913,24575,,56.3,
9478,"Lichtenfels, Landkreis",421,2063,1593,9851,6897,6518,17,1580,532,33,485,1253,2410,5348,4134,15,630,84,0,0,0,0,0,0,0,94,2,26,22,115,48,22,0,5,5,0,0,0,4,21,39,6,57,0,0,0,0,5,30,2,17,0,0,0,0,1,13,1,0,0,44399,29472,14392,94,245,127,54,15,456,2574,2868,12381,12332,10744,40,2289,715,23372,,54.3,
9479,"Wunsiedel im Fichtelgebirge, Landkreis",359,1798,1460,8269,8079,8984,22,2412,634,50,373,948,1798,5410,4868,45,805,104,0,0,0,0,0,0,0,85,1,12,24,80,53,39,0,7,2,0,0,0,3,52,121,0,94,0,0,0,0,1,32,1,34,0,0,0,0,0,16,0,0,0,47075,32017,14401,85,218,270,68,16,410,2183,2432,10150,13611,14044,68,3352,825,24806,,57.7,
9561,"Ansbach, kreisfreie Stadt",191,1085,987,5070,3722,3449,15,1174,280,26,324,841,1511,3046,2436,20,665,49,0,0,0,0,0,0,0,99,4,23,22,105,28,27,0,11,3,1,0,0,8,43,114,8,81,1,0,0,0,2,35,1,28,0,0,0,0,0,1,0,0,0,25536,15973,8918,99,223,256,66,1,222,1432,1850,6694,6842,6061,44,1959,432,22301,,82.8,
9562,"Erlangen, kreisfreie Stadt",599,2503,2077,10727,8236,8487,168,2100,811,91,628,1651,2852,6300,5555,19,1230,198,0,0,0,0,0,0,0,221,2,29,38,161,52,54,0,12,6,0,0,0,34,112,230,6,198,1,0,0,0,5,107,1,64,0,0,0,0,2,5,0,0,0,55572,35708,18524,221,354,581,177,7,692,3160,3766,13776,14710,14433,194,3604,1237,25347,,112.8,
9563,"Fürth, kreisfreie Stadt",575,2713,2476,12965,9792,10206,49,3019,777,86,676,1713,3145,6658,5752,36,1272,163,0,0,0,0,0,0,0,208,4,29,37,155,87,63,0,23,3,0,0,0,22,113,290,7,206,0,0,0,0,2,85,3,61,0,0,0,0,3,6,1,0,1,63482,42572,19501,208,401,638,151,11,665,3418,4226,16290,16658,16397,95,4581,1152,23924,,62.8,
9564,"Nürnberg, kreisfreie Stadt",2553,11028,9824,46562,34420,38098,303,11159,3545,383,2526,6996,12634,26033,26698,219,7184,710,0,0,0,0,0,0,0,798,9,118,149,600,221,160,0,52,9,0,0,0,114,500,1108,41,1427,2,0,0,0,14,304,4,303,0,0,1,0,5,27,0,0,4,246845,157492,83383,798,1318,3192,625,37,2945,13673,16969,59915,61215,66368,567,20125,5068,22880,,80.6,
9565,"Schwabach, kreisfreie Stadt",374,1125,1041,5204,3880,4115,8,1362,575,54,240,720,1182,2702,2276,12,461,100,0,0,0,0,0,0,0,118,0,2,4,61,22,14,0,5,2,0,0,0,12,77,169,13,224,0,0,0,0,1,32,1,24,0,0,0,0,0,5,0,0,1,26218,17684,7747,118,110,495,58,6,428,1367,1765,6459,6687,6606,34,2076,796,27403,,69.3,
9571,"Ansbach, Landkreis",1218,6111,4912,25485,17740,15783,64,3663,1662,195,1660,4455,8781,17305,11246,68,1736,398,0,0,0,0,0,0,0,311,2,93,90,466,167,106,0,21,5,0,0,2,21,111,280,6,209,0,0,0,0,13,106,1,58,0,0,0,0,2,22,1,0,0,124575,76638,45844,311,950,629,178,25,1415,7864,9459,34755,35358,27522,139,5687,2376,24521,,53.4,
9572,"Erlangen-Höchstadt, Landkreis",913,3785,3126,17433,13817,13797,29,3416,1410,136,1009,2700,4904,10911,9834,52,1861,269,0,0,0,0,0,0,0,384,0,39,66,264,103,55,0,19,5,0,0,0,28,144,255,7,233,0,0,0,0,10,173,8,172,0,0,1,0,8,14,0,0,3,91393,57726,31676,384,551,667,363,26,1049,4834,5892,22637,24999,24114,96,5701,2071,28371,,57.1,
9573,"Fürth, Landkreis",762,3287,2762,15627,12799,13029,51,3132,1141,113,770,2082,3655,8259,6431,34,1051,191,0,0,0,0,0,0,0,244,2,31,38,181,72,41,0,5,8,0,0,0,20,111,235,8,183,0,0,0,0,5,95,1,46,0,0,0,1,4,9,0,0,2,76518,52590,22586,244,378,557,147,16,877,4088,4883,19487,21255,19831,94,4417,1586,26442,,36.7,
9574,"Nürnberger Land, Landkreis",1091,4527,3784,20710,17024,18255,80,4959,1629,168,1140,2946,5350,13276,10915,49,2053,318,0,0,0,0,0,0,0,379,2,47,64,270,81,83,0,16,1,0,0,0,30,157,373,23,687,0,0,0,0,8,140,3,81,0,0,1,0,3,9,0,0,0,110732,72059,36215,379,564,1270,232,13,1261,5715,6794,26363,30555,29766,155,7796,2327,26644,,58.8,
9575,"Neustadt an der Aisch-Bad Windsheim, Landkreis",718,3298,2682,13435,8654,8340,19,1909,890,108,1007,2514,5070,9447,6427,24,904,195,0,0,0,0,0,0,0,250,3,49,58,253,79,51,0,9,3,0,0,0,19,93,183,7,104,1,0,0,0,7,101,1,47,0,0,1,0,3,13,1,0,3,66980,39945,25696,250,505,407,156,21,829,4355,5254,18780,18293,15103,51,2973,1342,24114,,47.1,
9576,"Roth, Landkreis",871,3725,2952,16597,12610,12593,40,3185,1190,153,1048,2665,5004,11274,8768,40,1470,261,0,0,0,0,0,0,0,258,2,40,38,213,71,49,0,15,3,0,0,0,28,144,352,5,253,0,0,0,0,3,78,2,50,0,0,1,0,2,10,1,0,2,86066,53763,30683,258,431,782,133,16,1026,4814,5655,21844,24112,21841,87,4973,1714,25481,,59.6,
9577,"Weißenburg-Gunzenhausen, Landkreis",703,3107,2436,12835,8755,7761,30,1992,772,131,854,2319,4222,8500,5427,42,770,213,0,0,0,0,0,0,0,211,4,37,36,177,97,78,0,18,2,0,0,0,9,47,173,13,141,0,0,0,0,4,57,0,33,0,0,0,0,3,8,0,0,1,62018,38391,22478,211,449,383,94,12,838,3998,4791,17246,17411,13496,85,2954,1199,23548,,54.1,
9661,"Aschaffenburg, kreisfreie Stadt",457,2246,1924,8309,5828,6103,218,2681,653,52,381,1057,2110,4318,4435,104,1442,109,0,0,0,0,0,0,0,120,2,22,54,142,92,45,0,13,2,0,0,1,18,39,167,7,169,1,0,0,0,2,39,0,53,0,0,0,1,2,1,1,0,3,43423,28419,14008,120,372,402,94,8,511,2649,3037,10581,10280,10790,329,4358,888,24945,,65.7,
9662,"Schweinfurt, kreisfreie Stadt",287,1426,1252,5892,3554,3403,18,1088,356,41,308,916,1632,3223,3435,42,918,72,0,0,0,0,0,0,0,82,3,29,42,116,37,32,0,8,3,0,0,0,16,63,128,5,102,0,0,0,0,1,51,0,80,0,0,0,0,2,3,0,0,1,28667,17276,10587,82,270,314,132,6,331,1763,2210,7658,6881,7049,65,2196,514,22155,,108.9,
9663,"Würzburg, kreisfreie Stadt",791,3103,2476,12043,8706,9049,48,3078,1308,106,718,1790,3209,7117,6690,88,1811,232,0,0,0,0,0,0,0,267,4,50,64,298,154,102,0,24,2,0,0,0,27,126,259,7,293,0,0,0,1,4,104,3,82,0,0,0,0,2,11,0,1,0,64248,40602,21761,267,698,712,194,14,901,3871,4330,15580,16118,16204,146,5289,1809,24042,,90.9,
9671,"Aschaffenburg, Landkreis",1206,5799,5022,23574,17086,17449,75,4909,1734,115,1141,3133,6268,13545,11489,75,2155,262,0,0,0,0,0,0,0,356,3,75,100,355,213,111,0,29,6,0,0,0,28,145,342,12,344,0,0,0,0,7,105,3,128,0,0,0,1,5,12,0,0,2,117419,76854,38183,356,892,871,243,20,1324,7015,8256,30230,31008,29496,165,7565,2360,25314,,50.7,
9672,"Bad Kissingen, Landkreis",629,3327,2627,14862,9504,8092,30,1944,858,139,903,2497,4883,10288,7107,32,910,224,0,0,0,0,0,0,0,248,2,57,77,301,117,81,0,17,2,0,0,0,16,49,144,4,115,0,0,0,0,6,51,0,32,0,0,0,0,5,9,0,0,0,70189,41873,26983,248,654,328,89,14,770,4287,5201,20067,19973,15475,66,3018,1332,24223,,60.4,
9673,"Rhön-Grabfeld, Landkreis",464,2323,2064,11121,6864,5591,26,1489,552,78,749,2017,4136,8799,5640,20,872,135,0,0,0,0,0,0,0,397,4,43,46,278,85,38,0,8,2,0,0,0,10,67,140,2,86,0,0,0,0,10,41,4,30,0,0,0,0,8,6,1,0,1,54247,30494,22446,397,504,305,85,16,546,3115,4127,15553,15831,11451,52,2485,1087,23729,,50.1,
9674,"Haßberge, Landkreis",509,2739,2082,11937,7227,6328,19,1524,671,81,894,2265,4498,8974,6281,23,834,167,0,0,0,0,0,0,0,159,2,50,62,291,146,71,0,14,3,0,0,0,5,32,92,3,90,1,0,0,0,3,50,1,25,0,0,1,0,6,6,0,0,1,58167,33036,24017,159,639,223,79,14,592,3684,4409,16737,16388,12822,46,2487,1002,23162,,46.0,
9675,"Kitzingen, Landkreis",656,3706,2688,13081,8157,7109,20,1617,846,102,907,2299,4288,7842,5494,21,920,194,0,0,0,0,0,0,0,198,2,35,57,275,94,47,0,14,4,0,0,0,18,110,234,2,149,0,0,0,0,4,65,1,55,0,0,0,0,1,7,0,0,3,61322,37880,22067,198,528,513,125,11,760,4648,5044,17663,16214,12949,44,2755,1245,24397,,52.6,
9676,"Miltenberg, Landkreis",823,4339,3718,17319,11715,10836,40,3054,1049,104,964,2854,5451,10766,7878,52,1397,212,0,0,0,0,1,0,0,160,7,40,77,346,98,63,0,7,4,0,0,0,21,149,450,8,336,0,0,0,0,3,97,4,71,0,1,0,0,2,9,1,0,2,84528,52893,29678,161,642,964,175,15,935,5343,6649,23139,22741,19325,104,4865,1427,23818,,49.2,
9677,"Main-Spessart, Landkreis",803,4179,3383,17013,11733,11051,62,3132,1136,124,1072,2841,5727,11472,7922,58,1397,207,0,0,0,0,0,0,0,201,1,77,80,428,131,79,0,23,3,0,0,0,22,120,285,7,216,0,0,0,0,4,76,2,55,0,0,0,0,3,11,0,0,0,85136,52492,30820,201,822,650,137,14,928,5328,6304,23193,23471,19413,129,4823,1547,24222,,45.4,
9678,"Schweinfurt, Landkreis",719,3886,3343,17429,11216,9305,27,2355,989,144,1146,2829,5137,10381,6558,25,910,242,0,0,0,0,0,0,0,291,3,61,88,378,132,84,0,24,7,0,0,0,22,83,218,4,123,0,0,0,0,7,88,0,47,1,0,1,0,5,13,0,0,5,78326,49269,27372,291,777,450,143,24,866,5094,6260,22971,21832,16253,56,3459,1535,23561,,46.7,
9679,"Würzburg, Landkreis",966,4924,4142,21919,15610,15175,55,3766,1548,167,1198,3352,6236,12948,9198,30,1783,361,0,0,0,0,0,0,0,397,6,104,121,494,234,178,0,36,9,0,0,0,22,174,347,0,271,0,0,0,0,14,112,0,76,0,0,0,0,3,13,0,0,1,105990,68105,35273,397,1182,814,202,17,1139,6226,7615,28674,28993,25010,85,5932,2316,24560,,41.2,
9761,"Augsburg, kreisfreie Stadt",1292,5582,5452,26464,19698,22683,495,7695,1939,172,1127,3416,6741,13646,13925,172,3559,412,0,0,0,0,0,0,0,373,2,83,123,530,270,224,0,76,10,0,0,0,80,339,806,13,653,0,0,0,0,10,158,4,144,1,0,0,0,6,12,1,0,8,138396,91300,43170,373,1318,1891,317,27,1466,6792,8991,33821,33975,37797,684,12127,2743,21046,,107.8,
9762,"Kaufbeuren, kreisfreie Stadt",197,940,847,4959,3844,4286,18,1154,316,46,246,740,1309,2866,2272,13,413,86,0,0,0,0,0,0,0,67,1,11,22,69,39,38,0,4,1,0,0,0,4,51,120,3,89,0,0,0,0,2,22,0,17,0,0,0,0,0,1,0,0,0,25113,16561,7991,67,185,267,41,1,244,1197,1609,6341,6803,6738,34,1677,470,24234,,78.7,
9763,"Kempten (Allgäu), kreisfreie Stadt",242,1277,1255,7131,5885,6304,49,1945,463,65,394,1019,1935,4492,4708,30,1188,119,0,0,0,0,0,0,0,134,4,13,19,101,41,30,0,19,0,0,0,0,22,64,123,3,184,0,0,0,0,2,46,1,43,0,0,0,0,2,3,0,0,1,39356,24551,13950,134,227,396,92,6,311,1684,2293,9191,10487,11211,83,3379,717,23166,,84.5,
9764,"Memmingen, kreisfreie Stadt",215,970,944,5159,3738,3855,99,1142,355,31,230,792,1577,3166,2975,16,770,65,0,0,0,0,0,0,0,68,3,7,18,79,36,24,0,3,1,0,0,0,8,35,67,6,74,0,0,0,0,2,27,0,33,0,0,0,0,0,2,0,0,0,26592,16477,9622,68,171,190,62,2,249,1207,1754,6823,6979,6948,121,2022,489,26973,,99.8,
9771,"Aichach-Friedberg, Landkreis",887,3547,3169,16943,12875,13139,36,3448,1338,133,1033,2624,5089,10609,8073,37,1433,252,0,0,0,0,0,0,0,250,6,35,81,284,136,106,0,18,10,0,0,0,23,165,343,10,247,0,0,0,0,8,93,0,44,0,0,0,0,2,7,0,0,1,86534,55382,29283,250,676,788,145,10,1026,4615,5874,22341,23800,21754,83,5190,1851,26475,,58.1,
9772,"Augsburg, Landkreis",1623,6644,5861,31820,25210,27342,177,7792,2595,246,1544,4489,8293,18779,15192,134,2727,533,0,0,0,0,0,0,0,470,5,99,105,469,258,188,0,33,10,0,1,0,55,369,818,15,532,0,0,0,0,11,177,0,141,0,1,0,0,5,16,1,0,2,164782,109064,51937,470,1167,1790,329,25,1875,8288,10455,40642,44643,43718,326,11225,3610,25710,,51.2,
9773,"Dillingen an der Donau, Landkreis",585,2871,2735,13846,9575,8334,40,2102,862,75,778,2104,4298,8611,5896,23,750,188,0,0,0,0,0,0,0,138,2,37,48,248,79,35,0,10,2,0,0,0,12,128,289,10,128,0,0,0,0,3,54,0,30,0,0,0,0,2,13,0,0,0,64941,40950,22723,138,461,567,87,15,662,3686,4887,18406,18409,14608,73,3020,1190,25717,,44.2,
9774,"Günzburg, Landkreis",743,3391,3015,16856,12191,11368,41,2780,1068,83,776,2465,5521,11747,8985,67,1489,213,0,0,0,0,0,0,0,174,0,37,59,221,80,57,0,17,8,0,0,0,29,87,208,2,169,0,0,0,0,2,71,0,44,0,0,0,0,1,10,0,1,2,84078,51453,31346,174,479,495,117,14,826,4204,5539,22628,24117,20689,110,4500,1465,25434,,54.4,
9775,"Neu-Ulm, Landkreis",975,4568,3845,23034,16487,16959,64,4675,1581,82,961,2911,6335,12713,10230,175,2173,288,0,0,0,0,0,0,0,284,3,63,72,333,126,83,0,29,3,0,0,0,26,80,244,16,362,1,0,0,0,10,81,1,59,0,0,0,0,2,14,1,0,4,109953,72188,35868,284,712,729,151,21,1060,5592,6828,29730,29430,27598,256,7298,2161,25106,,68.2,
9776,"Lindau (Bodensee), Landkreis",526,2329,1976,10740,7632,7651,25,1843,979,109,802,1799,2973,6448,4623,19,728,212,0,0,0,0,0,0,0,191,1,27,35,141,60,29,0,10,2,0,0,0,17,74,93,4,106,1,0,0,0,6,47,1,42,0,0,0,0,2,6,1,0,0,52310,33701,17713,191,305,295,96,9,636,3158,3810,13873,14226,12444,49,2729,1385,26269,,63.1,
9777,"Ostallgäu, Landkreis",767,3379,3047,17832,13926,13375,49,3228,1335,186,1250,3175,5340,11686,9110,48,1544,340,0,0,0,0,0,0,0,307,6,55,79,336,128,103,0,12,2,0,0,0,22,133,263,10,207,2,0,0,0,8,83,2,63,0,0,0,0,3,14,0,0,0,91455,56938,32679,307,721,637,156,17,959,4684,6301,23533,25895,22934,109,5054,1986,25033,,57.6,
9778,"Unterallgäu, Landkreis",971,4362,3534,20334,14385,13035,30,2889,1544,166,1185,3263,6670,13323,9219,29,1606,271,0,0,0,0,0,0,0,243,5,74,64,270,142,65,0,18,4,0,0,0,19,107,258,5,226,1,0,0,0,11,71,0,40,0,0,0,0,4,16,0,0,1,98460,61084,35732,243,642,616,122,21,1142,5621,6861,27297,27984,22648,64,4779,2064,25966,,50.5,
9779,"Donau-Ries, Landkreis",853,4334,3530,18599,12914,11386,43,2865,1113,148,1267,3402,6333,12295,8434,89,1667,297,0,0,0,0,0,0,0,256,3,43,60,254,120,98,0,20,4,0,0,1,27,132,341,11,328,0,0,0,1,5,73,1,74,0,0,0,0,0,9,0,0,1,91431,55637,33932,256,602,840,154,10,1004,5644,6993,25214,25475,20332,144,4954,1671,26021,,51.7,
9780,"Oberallgäu, Landkreis",914,3252,2994,18687,15545,15712,74,4123,1681,184,1349,3400,5392,13261,10311,64,1921,407,0,0,0,0,0,0,0,347,3,44,47,230,100,51,0,13,1,0,0,0,16,89,176,10,206,0,0,0,0,2,111,0,81,0,0,0,0,0,12,1,0,2,100813,62982,36289,347,489,497,194,15,1101,4645,6441,24325,29009,26362,148,6344,2438,25954,,63.3,
